1569888000000,180.89000000,181.42000000,178.11000000,178.68000000,26745.60752000,1569891599999,4805035.90254170,6739,12410.87527000,2226934.92389640,0
1569891600000,178.67000000,182.14000000,177.75000000,181.39000000,32308.79538000,1569895199999,5814795.29870190,7477,15883.59181000,2856805.04760510,0
1569895200000,181.40000000,184.30000000,181.36000000,183.55000000,46645.70800000,1569898799999,8539490.42394810,10710,22801.83954000,4175814.66422140,0
1569898800000,183.54000000,185.53000000,181.66000000,182.22000000,52030.21408000,1569902399999,9578874.57984790,10912,26289.38814000,4841935.51790280,0
1569902400000,182.21000000,183.79000000,182.10000000,182.61000000,18635.07976000,1569905999999,3410699.83482560,5823,9917.71391000,1815650.06914680,0
1569906000000,182.59000000,182.90000000,181.22000000,181.92000000,13822.40627000,1569909599999,2516978.05361430,4777,7313.01642000,1331454.92231850,0
1569909600000,181.90000000,181.94000000,180.50000000,181.16000000,16689.98860000,1569913199999,3021150.05465560,5606,7431.99547000,1345586.20131100,0
1569913200000,181.19000000,181.19000000,179.03000000,180.79000000,20904.66045000,1569916799999,3766560.66998000,5808,10173.08819000,1833453.30322680,0
1569916800000,180.79000000,180.79000000,178.89000000,179.97000000,18257.22154000,1569920399999,3280150.25228890,5555,8684.75602000,1560094.74606700,0
1569920400000,179.97000000,180.00000000,177.33000000,178.56000000,39443.41817000,1569923999999,7041304.38571410,9267,16966.25094000,3028000.89971670,0
1569924000000,178.61000000,179.90000000,178.45000000,178.56000000,18445.86764000,1569927599999,3304451.21254020,4976,7842.31355000,1404742.77912810,0
1569927600000,178.55000000,180.53000000,178.14000000,180.28000000,11057.92726000,1569931199999,1986091.47520960,4957,5489.01181000,985853.48656480,0
1569931200000,180.28000000,182.32000000,177.73000000,178.62000000,39429.95239000,1569934799999,7093864.59911140,11245,18486.50548000,3325593.52062920,0
1569934800000,178.66000000,180.04000000,177.04000000,179.25000000,30745.36518000,1569938399999,5497615.32852780,8434,16927.02166000,3027291.97311120,0
1569938400000,179.23000000,179.76000000,177.63000000,178.15000000,21685.84982000,1569941999999,3870241.41278940,6419,9929.09816000,1771932.17351610,0
1569942000000,178.19000000,179.30000000,176.41000000,178.88000000,23320.42077000,1569945599999,4140148.26515780,7412,11199.83433000,1988813.77771810,0
1569945600000,178.94000000,179.85000000,177.34000000,178.89000000,22296.59338000,1569949199999,3985356.34632850,6926,11429.88391000,2042571.80907930,0
1569949200000,178.98000000,179.84000000,173.19000000,174.82000000,54457.39270000,1569952799999,9595649.09688150,14372,25442.12276000,4487245.21756580,0
1569952800000,174.80000000,176.78000000,174.01000000,175.56000000,29288.30382000,1569956399999,5145035.66516940,7659,15042.85150000,2643065.64219590,0
1569956400000,175.59000000,176.23000000,173.50000000,176.21000000,24734.33474000,1569959999999,4325957.61662430,6565,13066.60499000,2286824.63784200,0
1569960000000,176.16000000,177.90000000,174.91000000,176.93000000,14299.62989000,1569963599999,2518041.86649770,4993,7661.46635000,1349935.26671670,0
1569963600000,176.96000000,178.00000000,175.43000000,176.19000000,11206.14095000,1569967199999,1979077.16040670,4135,5135.92856000,907388.80269630,0
1569967200000,176.17000000,177.22000000,175.05000000,176.60000000,13756.16259000,1569970799999,2425735.94439630,4226,7499.22571000,1323051.22507620,0
1569970800000,176.68000000,177.34000000,175.41000000,175.66000000,9612.56738000,1569974399999,1695089.69217400,3499,4536.15685000,799931.09498690,0
1569974400000,175.65000000,176.97000000,174.39000000,176.34000000,15627.44962000,1569977999999,2748556.53593280,4465,7146.27730000,1256094.12918410,0
1569978000000,176.32000000,177.51000000,176.01000000,176.29000000,7470.61467000,1569981599999,1320204.68256600,3442,3852.61346000,680695.30896630,0
1569981600000,176.30000000,176.89000000,175.01000000,175.45000000,15783.66666000,1569985199999,2772867.24760030,4133,5165.98451000,907852.15869650,0
1569985200000,175.45000000,175.92000000,174.88000000,175.50000000,11076.78247000,1569988799999,1943078.34583940,3933,6030.45527000,1058104.68624010,0
1569988800000,175.49000000,176.12000000,174.90000000,175.39000000,10224.38064000,1569992399999,1792599.37868560,3442,5435.40620000,953257.54009560,0
1569992400000,175.33000000,175.66000000,173.66000000,174.00000000,13709.80125000,1569995999999,2390945.34482630,4724,6793.52888000,1184705.00262280,0
1569996000000,174.00000000,175.16000000,173.65000000,175.15000000,10369.82137000,1569999599999,1809815.39434450,3831,4582.16359000,799941.06534950,0
1569999600000,175.15000000,175.99000000,174.88000000,175.14000000,13930.05042000,1570003199999,2445001.37060600,3801,6346.44636000,1114049.21305470,0
1570003200000,175.08000000,177.00000000,175.04000000,176.02000000,10406.34495000,1570006799999,1833042.48075750,4302,5145.77579000,906575.44236010,0
1570006800000,176.05000000,176.96000000,175.90000000,176.09000000,8777.65419000,1570010399999,1548177.25977630,3402,5013.59704000,884415.37779590,0
1570010400000,176.10000000,176.97000000,175.13000000,176.97000000,17839.73992000,1570013999999,3136420.85236940,4155,8675.80180000,1525888.81878530,0
1570014000000,176.94000000,177.35000000,176.00000000,177.00000000,11032.58588000,1570017599999,1949585.48352700,3794,5610.36806000,991650.58948860,0
1570017600000,177.00000000,178.54000000,175.77000000,176.18000000,19189.93708000,1570021199999,3396005.94593010,5756,9839.73951000,1741591.77857720,0
1570021200000,176.17000000,177.10000000,175.70000000,176.29000000,14977.23274000,1570024799999,2640216.58783060,4170,7945.19336000,1400598.58222820,0
1570024800000,176.30000000,177.05000000,175.17000000,176.23000000,14018.69067000,1570028399999,2468158.90431830,3954,6538.08895000,1151378.66055150,0
1570028400000,176.24000000,176.30000000,174.73000000,175.61000000,14717.42330000,1570031999999,2582471.83880040,3629,7443.17727000,1306222.75839310,0
1570032000000,175.64000000,177.90000000,175.07000000,176.73000000,23989.62226000,1570035599999,4246456.70258920,5495,12555.37789000,2222193.54675690,0
1570035600000,176.67000000,176.72000000,175.62000000,176.47000000,19515.06685000,1570039199999,3437710.01920990,3934,11179.50506000,1969166.47296750,0
1570039200000,176.46000000,176.98000000,175.87000000,176.15000000,9182.26433000,1570042799999,1620327.82388750,2362,5065.64916000,894252.53303300,0
1570042800000,176.15000000,178.01000000,176.15000000,177.63000000,12337.26814000,1570046399999,2186048.29405690,2626,6192.25980000,1096821.31022700,0
1570046400000,177.64000000,178.31000000,176.46000000,176.81000000,8702.73557000,1570049999999,1542511.50014280,2691,4076.43406000,722733.18421900,0
1570050000000,176.82000000,177.99000000,176.80000000,177.92000000,4233.04180000,1570053599999,750419.26190530,1683,2942.98192000,521766.41589940,0
1570053600000,177.91000000,179.69000000,176.82000000,178.47000000,20850.60982000,1570057199999,3711549.49706360,4763,10289.67654000,1832263.41316250,0
1570057200000,178.48000000,181.29000000,178.47000000,180.24000000,40305.33160000,1570060799999,7258803.05166600,8173,22341.35321000,4024057.95339780,0
1570060800000,180.24000000,180.72000000,178.88000000,179.25000000,15840.59711000,1570064399999,2843331.71651770,3600,8261.59932000,1482785.17207720,0
1570064400000,179.26000000,179.85000000,178.77000000,179.04000000,9096.67854000,1570067999999,1630838.45711370,2264,4319.90438000,774565.55354130,0
1570068000000,179.03000000,179.57000000,178.90000000,179.51000000,6057.02381000,1570071599999,1085941.48323690,2244,2699.33403000,484063.66696730,0
1570071600000,179.54000000,179.60000000,179.00000000,179.05000000,8416.24992000,1570075199999,1509280.51532890,2431,3061.80213000,549078.97236280,0
1570075200000,179.09000000,179.87000000,178.98000000,178.99000000,7708.44175000,1570078799999,1382706.07108510,2195,3393.50831000,608929.26481630,0
1570078800000,178.97000000,179.39000000,177.68000000,177.79000000,9927.49332000,1570082399999,1772223.18666380,2974,4426.85350000,790521.95888990,0
1570082400000,177.82000000,178.28000000,177.00000000,177.36000000,8826.31662000,1570085999999,1569550.57011400,2992,4008.59409000,713034.90367670,0
1570086000000,177.35000000,177.59000000,176.18000000,177.23000000,20135.90396000,1570089599999,3560774.89312040,4527,10237.86187000,1810420.18076000,0
1570089600000,177.19000000,177.89000000,176.46000000,177.85000000,8343.36363000,1570093199999,1479034.85303840,3029,4542.05238000,805062.91360660,0
1570093200000,177.86000000,177.95000000,176.88000000,177.68000000,5646.59203000,1570096799999,1001982.19338430,2329,3178.04167000,564008.25686340,0
1570096800000,177.67000000,177.75000000,175.25000000,175.76000000,14389.46851000,1570100399999,2537772.12503270,3954,6564.84443000,1157933.19371610,0
1570100400000,175.75000000,176.46000000,175.43000000,176.24000000,8740.07020000,1570103999999,1537768.96149270,2920,4533.54475000,797947.49498420,0
1570104000000,176.23000000,176.74000000,175.78000000,176.17000000,7368.59051000,1570107599999,1299409.65350580,2675,4255.12338000,750484.61095860,0
1570107600000,176.14000000,176.65000000,175.86000000,176.02000000,5609.32614000,1570111199999,988261.90223310,2452,2618.13815000,461239.78092540,0
1570111200000,176.02000000,176.08000000,169.55000000,172.20000000,79311.44037000,1570114799999,13685939.40227390,18236,37710.74073000,6509207.18094530,0
1570114800000,172.17000000,173.18000000,171.50000000,171.80000000,23602.93790000,1570118399999,4068546.44943070,6503,10153.63475000,1750637.16028860,0
1570118400000,171.80000000,174.31000000,171.21000000,173.66000000,32204.19911000,1570121999999,5571863.55004440,7762,16638.79521000,2880321.05472710,0
1570122000000,173.63000000,173.73000000,172.30000000,173.01000000,12254.67859000,1570125599999,2121111.97711500,4011,5238.94579000,907033.79420290,0
1570125600000,173.00000000,173.16000000,172.20000000,172.52000000,7896.22505000,1570129199999,1363622.75981150,2970,4155.64229000,717794.81936270,0
1570129200000,172.57000000,172.59000000,169.71000000,172.26000000,21023.49481000,1570132799999,3604000.41678560,6200,7480.76913000,1282152.45718530,0
1570132800000,172.27000000,173.12000000,172.17000000,172.74000000,6139.09320000,1570136399999,1059784.64079620,2725,3394.92972000,586082.35730740,0
1570136400000,172.75000000,174.83000000,172.31000000,173.94000000,8550.06497000,1570139999999,1483695.60678630,3628,4792.29456000,832039.17943350,0
1570140000000,173.91000000,175.02000000,173.31000000,175.02000000,9753.09126000,1570143599999,1700102.58698980,3393,6038.79319000,1052645.20784630,0
1570143600000,175.01000000,176.42000000,174.30000000,174.69000000,17915.44347000,1570147199999,3143693.50988200,5100,9007.05051000,1580631.42996640,0
1570147200000,174.71000000,174.90000000,172.48000000,172.90000000,18894.94803000,1570150799999,3278893.82655050,3935,10194.51887000,1768838.08998780,0
1570150800000,172.89000000,173.50000000,171.95000000,173.16000000,11141.81361000,1570154399999,1925405.08191830,3000,5353.12750000,925176.01598770,0
1570154400000,173.10000000,173.85000000,172.43000000,172.45000000,5751.77495000,1570157999999,996427.20602040,2338,3290.37842000,570037.52494040,0
1570158000000,172.48000000,173.30000000,172.32000000,172.87000000,7154.60752000,1570161599999,1236180.79475360,2030,4632.26686000,800191.38636260,0
1570161600000,172.87000000,172.98000000,171.17000000,171.51000000,10861.27326000,1570165199999,1867828.32990190,3017,6129.28303000,1054074.89233010,0
1570165200000,171.51000000,173.25000000,170.74000000,172.96000000,17092.74848000,1570168799999,2947866.47926880,3868,8002.55104000,1380536.26245700,0
1570168800000,172.95000000,173.63000000,172.83000000,173.38000000,9533.29765000,1570172399999,1651850.89015780,2583,5596.98961000,969766.29958640,0
1570172400000,173.38000000,174.59000000,173.38000000,174.32000000,9237.16353000,1570175999999,1607044.44863840,3096,5678.89836000,988061.13949480,0
1570176000000,174.32000000,174.41000000,172.19000000,172.67000000,15024.81109000,1570179599999,2602129.44768040,3574,6882.90140000,1191700.51972840,0
1570179600000,172.66000000,174.14000000,172.66000000,173.95000000,10656.93994000,1570183199999,1846742.46267030,3385,7147.22225000,1238663.83427980,0
1570183200000,173.93000000,175.45000000,173.83000000,173.98000000,21722.77334000,1570186799999,3792231.41672980,5698,11959.56213000,2087988.44282050,0
1570186800000,173.95000000,175.13000000,173.67000000,174.76000000,9312.01537000,1570190399999,1624219.92999580,2982,5442.77919000,949413.94375480,0
1570190400000,174.76000000,175.19000000,173.71000000,174.11000000,6351.75541000,1570193999999,1107492.71951640,2458,3020.68595000,526581.07680140,0
1570194000000,174.12000000,175.70000000,174.05000000,175.18000000,9837.28783000,1570197599999,1719572.22341030,3434,6335.07311000,1107654.47002160,0
1570197600000,175.24000000,176.00000000,174.90000000,175.49000000,17007.84358000,1570201199999,2983125.50394080,3921,9187.35742000,1611558.33369300,0
